dataset,acceptance_rate,rep,parameter,method,estimate,batch_se,selected_controls,condition_number
eurusd,0.361375,8,omega_3,ZV-OLS-1,0.4681155931532579,0.0329522547834193,3,8.331225779582537
eurusd,0.361375,8,omega_3,ZV-OLS-2,0.482387414490755,0.0172957330573889,9,130.0426761162249
eurusd,0.361375,8,omega_3,ZV-OLS-5,0.5240874428481062,0.000584038195648,55,13240866.491618617
eurusd,0.361375,8,omega_3,ZV-Lasso-5,0.523248745223403,0.0008118820953102,45,286696.01493706554
eurusd,0.34425,9,omega_1,MC,0.0919974574738446,0.0078496927515096,0,
eurusd,0.34425,9,omega_1,ZV-OLS-1,0.0921777642940551,0.0076757552921825,3,7.77763799465526
eurusd,0.34425,9,omega_1,ZV-OLS-2,0.0858855524096088,0.0036271160628497,9,117.00743672813302
eurusd,0.34425,9,omega_1,ZV-OLS-5,0.0774858144148029,0.0002974235146561,55,5196346.724413509
eurusd,0.34425,9,omega_1,ZV-Lasso-5,0.0779283142473043,0.0003119888435615,41,308218.4109370017
eurusd,0.34425,9,omega_2,MC,0.089272896116733,0.0030746170865116,0,
eurusd,0.34425,9,omega_2,ZV-OLS-1,0.087441079706183,0.0011204641660726,3,7.77763799465526
eurusd,0.34425,9,omega_2,ZV-OLS-2,0.0866687843241198,0.000896696836579,9,117.00743672813302
eurusd,0.34425,9,omega_2,ZV-OLS-5,0.0886809088271295,9.490915843781127e-05,55,5196346.724413509
eurusd,0.34425,9,omega_2,ZV-Lasso-5,0.0878365386578782,0.0001694754756041,32,29686.107576450788
eurusd,0.34425,9,omega_3,MC,0.4301082487432892,0.0412274402909742,0,
eurusd,0.34425,9,omega_3,ZV-OLS-1,0.431325915635842,0.0404374772883201,3,7.77763799465526
eurusd,0.34425,9,omega_3,ZV-OLS-2,0.4650864539125316,0.0183206493566026,9,117.00743672813302
eurusd,0.34425,9,omega_3,ZV-OLS-5,0.5067501999070885,0.0014627632337378,55,5196346.724413509
eurusd,0.34425,9,omega_3,ZV-Lasso-5,0.5041128104824489,0.0015296506270325,45,197082.47741478725
eurusd,0.38825,10,omega_1,MC,0.0710204250343676,0.0041972071595155,0,
eurusd,0.38825,10,omega_1,ZV-OLS-1,0.0712245877309218,0.00408373909586,3,8.872497545932914
eurusd,0.38825,10,omega_1,ZV-OLS-2,0.0752837368834559,0.0022838921296347,9,136.792369018747
eurusd,0.38825,10,omega_1,ZV-OLS-5,0.0712693078619345,0.0001135653236344,55,24544630.42053588
eurusd,0.38825,10,omega_1,ZV-Lasso-5,0.0717638213840308,0.0001203990867215,46,777934.0024263518
eurusd,0.38825,10,omega_2,MC,0.0856452208196834,0.0030248525282266,0,
eurusd,0.38825,10,omega_2,ZV-OLS-1,0.0861199482019906,0.0014098402538857,3,8.872497545932914
eurusd,0.38825,10,omega_2,ZV-OLS-2,0.089241699268988,0.0005881617481184,9,136.792369018747
eurusd,0.38825,10,omega_2,ZV-OLS-5,0.0901454469409903,5.007970155881885e-05,55,24544630.42053588
eurusd,0.38825,10,omega_2,ZV-Lasso-5,0.0882503230238743,0.0001382775138228,28,25668.40457437026
eurusd,0.38825,10,omega_3,MC,0.5429540907855389,0.0228236587556916,0,
eurusd,0.38825,10,omega_3,ZV-OLS-1,0.5422545705421786,0.0222734527215364,3,8.872497545932914
eurusd,0.38825,10,omega_3,ZV-OLS-2,0.5178730400660987,0.0115259399204111,9,136.792369018747
eurusd,0.38825,10,omega_3,ZV-OLS-5,0.5383249564091428,0.0005555843550324,55,24544630.42053588
eurusd,0.38825,10,omega_3,ZV-Lasso-5,0.5488658534990573,0.0005799519643177,43,254038.3192517953
